ID	Glottocode	Dataset	Name	Family	Macroarea	Latitude	Longitude	Num_Phonemes	Num_Consonants	Num_Vowels	Num_Clusters	Num_Long_Consonants	Num_Long_Vowels	Num_Diphthongs	Ratio	Phonemes	Consonants	Vowels	Diphthongs
svan1243-2392	svan1243	ea	Svan	Kartvelian	Eurasia	42.9134	42.5915	47	30	17	0	0	8	0	1.7647	ä äː b dz dʒ d̪ g h i iː j kʰ kʼ l m n̪ pʰ pʼ qʰ qʼ r s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ u uː w y yː z æ æː œ œː ɔ ɔː ɛ ɛː ɯ ʁ ʃ ʒ χ	b dz dʒ d̪ g h j kʰ kʼ l m n̪ pʰ pʼ qʰ qʼ r s ts tsʼ tʃ tʃʼ t̪ʰ t̪ʼ w z ʁ ʃ ʒ χ	ä äː i iː u uː y yː æ æː œ œː ɔ ɔː ɛ ɛː ɯ	
svanlowerbaldialect_svan1243	svan1243	lapsyd	Svan, Lower Bal dialect	Kartvelian	Eurasia	42.9134	42.5915	39	30	9	0	0	0	0	3.3333	a b d dz dʒ e g h i j k kʼ l m n o p pʼ q qʼ r s t ts tsʼ tʃ tʃʼ tʼ u w y z æ œ ɤ ʁ ʃ ʒ χ	b d dz dʒ g h j k kʼ l m n p pʼ q qʼ r s t ts tsʼ tʃ tʃʼ tʼ w z ʁ ʃ ʒ χ	a e i o u y æ œ ɤ	
swah1253-823	swah1253	aa	Swahili	Atlantic-Congo	Africa	-8.2561	37.6240	37	32	5	0	0	0	0	6.4000	a b d f g h i j k l m n p r s t tʃ u v w x z ð ŋ ɔ ɛ ɟ ɣ ɲ ʃ θ ⁿb ⁿd ⁿdʒ ⁿg ⁿv ⁿz	b d f g h j k l m n p r s t tʃ v w x z ð ŋ ɟ ɣ ɲ ʃ θ ⁿb ⁿd ⁿdʒ ⁿg ⁿv ⁿz	a i u ɔ ɛ	
kiswahili_swah1253	swah1253	lapsyd	KiSwahili	Atlantic-Congo	Africa	-8.2561	37.6240	33	28	5	0	0	0	0	5.6000	a e f h i j k kʰ l m n o p pʰ r t tʃ tʃʰ tʰ u v w z ð ŋ ɓ ɗ ɠ ɣ ɲ ʃ ʄ θ	f h j k kʰ l m n p pʰ r t tʃ tʃʰ tʰ v w z ð ŋ ɓ ɗ ɠ ɣ ɲ ʃ ʄ θ	a e i o u	
swed1254-2554	swed1254	ea	Swedish	Indo-European	Eurasia	59.8006	17.3895	35	18	17	0	0	9	0	1.0588	a b d̪ eː f g h iː kʰ l̪ m n̪ oː pʰ s̪ t̪ʰ uː v yː øː ŋ œ ɑː ɔ ɕ ɛ ɛː ɧ ɪ ɵ ɹ ʉ̟ː ʊ ʏ ʝ	b d̪ f g h kʰ l̪ m n̪ pʰ s̪ t̪ʰ v ŋ ɕ ɧ ɹ ʝ	a eː iː oː uː yː øː œ ɑː ɔ ɛ ɛː ɪ ɵ ʉ̟ː ʊ ʏ	
swedish	swed1254	jipa	Swedish	Indo-European	Eurasia	59.8006	17.3895	35	18	17	0	0	8	0	1.0588	a b d eː f g h iː k l m n oː p s t uː v yː øː ŋ œ ɑː ɔ ɕ ɛ ɛː ɧ ɪ ɵ ɹ ʉ̟ ʊ ʏ ʝ	b d f g h k l m n p s t v ŋ ɕ ɧ ɹ ʝ	a eː iː oː uː yː øː œ ɑː ɔ ɛ ɛː ɪ ɵ ʉ̟ ʊ ʏ	
swedish_swed1254	swed1254	lapsyd	Swedish	Indo-European	Eurasia	59.8006	17.3895	35	18	17	0	0	8	0	1.0588	a b ç d̪ eː f g h iː k l̪ m n̪ oː p s t̪ uː v yː øː ŋ œ ɑː ɔ ɕ ɛ ɛː ɪ ɵ ɹ ʉ ʊ ʏ ʝ	b ç d̪ f g h k l̪ m n̪ p s t̪ v ŋ ɕ ɹ ʝ	a eː iː oː uː yː øː œ ɑː ɔ ɛ ɛː ɪ ɵ ʉ ʊ ʏ	
swed1254-1150	swed1254	phoible	Swedish	Indo-European	Eurasia	59.8006	17.3895	35	18	17	0	0	8	0	1.0588	a b d̪ eː f g h iː k l m n̪ oː p s̪ t̪ uː v yː øː ŋ œ ɑː ɔ ɕ ɛ ɛː ɧ ɪ ɵ ɹ ʉ̟ ʊ ʏ ʝ	b d̪ f g h k l m n̪ p s̪ t̪ v ŋ ɕ ɧ ɹ ʝ	a eː iː oː uː yː øː œ ɑː ɔ ɛ ɛː ɪ ɵ ʉ̟ ʊ ʏ	
swis1247-2272	swis1247	ea	Central Alemannic	Indo-European	Eurasia	47.0516	8.4642	55	26	21	0	0	10	8	0.8966	b̥ d̥ e ei̯ eː f g̊ h i iə̯ iː j k kx l m n o oi̯ ou̯ oː p pf s t ts tʃ u uə̯ uː v̥ x y yə̯ yː z̥ æ æi̯ æu̯ æː ø øː ŋ œ œː ɒ ɒː ə ɛ ɛː ɣ̊ ʀ ʃ ʋ ʒ̊	b̥ d̥ f g̊ h j k kx l m n p pf s t ts tʃ v̥ x z̥ ŋ ɣ̊ ʀ ʃ ʋ ʒ̊	e eː i iː o oː u uː y yː æ æː ø øː œ œː ɒ ɒː ə ɛ ɛː	ei̯ iə̯ oi̯ ou̯ uə̯ yə̯ æi̯ æu̯
zurichgerman	swis1247	jipa	Zurich German	Indo-European	Eurasia	47.0516	8.4642	55	26	21	0	0	10	8	0.8966	b̥ d̥ e ei̯ eː f g̊ h i iə̯ iː j k kx l m n o oi̯ ou̯ oː p pf r s t ts tʃ u uə̯ uː v̥ x y yə̯ yː z̥ æ æi̯ æu̯ æː ø øː ŋ œ œː ɒ ɒː ə ɛ ɛː ɣ̊ ʃ ʋ ʒ̊	b̥ d̥ f g̊ h j k kx l m n p pf r s t ts tʃ v̥ x z̥ ŋ ɣ̊ ʃ ʋ ʒ̊	e eː i iː o oː u uː y yː æ æː ø øː œ œː ɒ ɒː ə ɛ ɛː	ei̯ iə̯ oi̯ ou̯ uə̯ yə̯ æi̯ æu̯
swis1247-2185	swis1247	phoible	Central Alemannic	Indo-European	Eurasia	47.0516	8.4642	56	27	21	0	0	10	8	0.9310	e ei̯ eː f f̚ h i iə̯ iː j k kx k̚ l m n o oi̯ ou̯ oː p pf p̚ r s s̚ t ts tʃ t̚ u uə̯ uː x x̚ y yə̯ yː æ æi̯ æu̯ æː ø øː ŋ œ œː ɒ ɒː ə ɛ ɛː ʃ ʃ̚ ʋ ʔ	f f̚ h j k kx k̚ l m n p pf p̚ r s s̚ t ts tʃ t̚ x x̚ ŋ ʃ ʃ̚ ʋ ʔ	e eː i iː o oː u uː y yː æ æː ø øː œ œː ɒ ɒː ə ɛ ɛː	ei̯ iə̯ oi̯ ou̯ uə̯ yə̯ æi̯ æu̯
sydn1236-2985	sydn1236	er	Sydney	Pama-Nyungan	Australia	-33.5293	150.3490	19	16	3	0	0	0	0	5.3333	a i j k l̺ m n̪ n̺ p r̺ t̪ t̺ u w ŋ ȴ ȵ ȶ ɹ̺	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȴ ȵ ȶ ɹ̺	a i u	
sydn1236-2986	sydn1236	er	Sydney	Pama-Nyungan	Australia	-33.5293	150.3490	19	16	3	0	0	0	0	5.3333	a i j k l̺ m n̪ n̺ p r̺ t̪ t̺ u w ŋ ȴ ȵ ȶ ɹ̺	j k l̺ m n̪ n̺ p r̺ t̪ t̺ w ŋ ȴ ȵ ȶ ɹ̺	a i u	
tabasaran_taba1259	taba1259	lapsyd	Tabasaran	Nakh-Daghestanian	Eurasia	42.0198	47.8379	58	52	6	0	0	0	0	8.6667	b dz dz̫ dʒ d̠ʒ̫ d̪ f g gʷ i j k kʰ kʷ kʷʰ kʼ kʼʷ l m n̪ p pʰ pʼ r s s̫ ts tsʰ tsʼ ts̫ ts̫ʰ ts̫ʼ tʃ tʃʰ t̠ʃ̫ t̠ʃ̫ʰ t̠ʃ̫ʼ t̪ t̪ʰ t̪ʼ u uˤ v x xʷ z z̫ ħ ɑ ɑˤ ɛ ɣ ɣʷ ʃ ʃ̫ ʒ ʒ̫ ʔ	b dz dz̫ dʒ d̠ʒ̫ d̪ f g gʷ j k kʰ kʷ kʷʰ kʼ kʼʷ l m n̪ p pʰ pʼ r s s̫ ts tsʰ tsʼ ts̫ ts̫ʰ ts̫ʼ tʃ tʃʰ t̠ʃ̫ t̠ʃ̫ʰ t̠ʃ̫ʼ t̪ t̪ʰ t̪ʼ v x xʷ z z̫ ħ ɣ ɣʷ ʃ ʃ̫ ʒ ʒ̫ ʔ	i u uˤ ɑ ɑˤ ɛ	
taca1256-2049	taca1256	saphon	Tacana	Pano-Tacanan	South America	-13.3925	-68.0406	22	18	4	0	0	0	0	4.5000	a b d e h i j k kʷ m n p t tʃ u w ð ɖ ɾ ʂ ʃ ʈʂ	b d h j k kʷ m n p t tʃ w ð ɖ ɾ ʂ ʃ ʈʂ	a e i u	
taca1256-583	taca1256	upsid	Tacana	Pano-Tacanan	South America	-13.3925	-68.0406	22	18	4	0	0	0	0	4.5000	a b d e̞ i j k m n o̞ p t tʃ w ð ɾ ɾ͓ ʂ ʃ ʈʂ ʔ β	b d j k m n p t tʃ w ð ɾ ɾ͓ ʂ ʃ ʈʂ ʔ β	a e̞ i o̞	
tashlhiytberber	tach1250	jipa	Tashlhiyt Berber	Afro-Asiatic	Africa	29.7854	-7.7788	69	66	3	0	30	0	0	22.0000	a b bː d dː dˤ dˤː f fː g gʷ gʷː gː h hː i j k kʷ kʷː kː l lː lˤ lˤː m mː n nː nˤ q qʷ qː r rˤ rˤː s sː sˤ sˤː t tː tˤ tˤː u w z zː zˤ zˤː ʁ ʁʷ ʁʷː ʁː ʃ ʃː ʃˤ ʒ ʒː ʒˤ ʒˤː ʕ ʕː ʜ ʜː χ χʷ χʷː χː	b bː d dː dˤ dˤː f fː g gʷ gʷː gː h hː j k kʷ kʷː kː l lː lˤ lˤː m mː n nː nˤ q qʷ qː r rˤ rˤː s sː sˤ sˤː t tː tˤ tˤː w z zː zˤ zˤː ʁ ʁʷ ʁʷː ʁː ʃ ʃː ʃˤ ʒ ʒː ʒˤ ʒˤː ʕ ʕː ʜ ʜː χ χʷ χʷː χː	a i u	
tashlhiyt_tach1250	tach1250	lapsyd	Tashlhiyt	Afro-Asiatic	Africa	29.7854	-7.7788	39	36	3	0	0	0	0	12.0000	a b d dˤ f g gʷ i j k kʷ l lˤ m n nˤ q qʷ s sˤ t tˤ u w z zˤ ɦ ɾ ɾˤ ʁ ʁʷ ʃ ʃˤ ʒ ʒˤ ʕ ʜ χ χˤ	b d dˤ f g gʷ j k kʷ l lˤ m n nˤ q qʷ s sˤ t tˤ w z zˤ ɦ ɾ ɾˤ ʁ ʁʷ ʃ ʃˤ ʒ ʒˤ ʕ ʜ χ χˤ	a i u	
tach1250-1648	tach1250	phoible	Tachelhit	Afro-Asiatic	Africa	29.7854	-7.7788	37	33	4	0	0	0	0	8.2500	a b dˤ d̪ f g gʷ h i j k kʷ lˤ l̪ m n̪ q qʷ rˤ sˤ s̪ tˤ t̪ u w x xʷ zˤ z̪ ħ ə ɣ ɣʷ ɾ̪ ʃ ʒ ʕ	b dˤ d̪ f g gʷ h j k kʷ lˤ l̪ m n̪ q qʷ rˤ sˤ s̪ tˤ t̪ w x xʷ zˤ z̪ ħ ɣ ɣʷ ɾ̪ ʃ ʒ ʕ	a i u ə	
tach1250-2229	tach1250	phoible	Tachelhit	Afro-Asiatic	Africa	29.7854	-7.7788	74	71	3	0	34	0	0	23.6667	a b bː d̪ d̪ː d̪ˤ d̪ˤː f fː g gʷ gʷː gː h hː i j jː k kʷ kʷː kː l̪ l̪ː l̪ˤ l̪ˤː m mː n̪ n̪ː n̪ˤ q qʷ qʷː qː r̪ r̪ː r̪ˤ r̪ˤː s̪ s̪ː s̪ˤ s̪ˤː t̪ t̪ː t̪ˤ t̪ˤː u w wː z̪ z̪ː z̪ˤ z̪ˤː ʁ ʁʷ ʁʷː ʁː ʃ ʃː ʃˤ ʒ ʒː ʒˤ ʒˤː ʔ ʕ ʕː ʜ ʜː χ χʷ χʷː χː	b bː d̪ d̪ː d̪ˤ d̪ˤː f fː g gʷ gʷː gː h hː j jː k kʷ kʷː kː l̪ l̪ː l̪ˤ l̪ˤː m mː n̪ n̪ː n̪ˤ q qʷ qʷː qː r̪ r̪ː r̪ˤ r̪ˤː s̪ s̪ː s̪ˤ s̪ˤː t̪ t̪ː t̪ˤ t̪ˤː w wː z̪ z̪ː z̪ˤ z̪ˤː ʁ ʁʷ ʁʷː ʁː ʃ ʃː ʃˤ ʒ ʒː ʒˤ ʒˤː ʔ ʕ ʕː ʜ ʜː χ χʷ χʷː χː	a i u	
tach1250-542	tach1250	upsid	Tachelhit	Afro-Asiatic	Africa	29.7854	-7.7788	31	28	3	0	0	0	0	9.3333	b d dˤ f g h i j k kˤ l lˤ m n r rˤ s sˤ t tˤ u w x z zˤ æ ħ ɣ ʃ ʒ ʕ	b d dˤ f g h j k kˤ l lˤ m n r rˤ s sˤ t tˤ w x z zˤ ħ ɣ ʃ ʒ ʕ	i u æ	
tadaksahak_tada1238	tada1238	lapsyd	Tadaksahak	Songhay	Africa	16.6850	2.3265	43	32	11	0	0	5	0	2.9091	a aː b d dʒ dˤ e eː f g h i iː j k l lˤ m n nˤ o oː q s sˤ t tʃ tˤ u uː w z zˤ ħ ŋ ə ɾ ɾˤ ʁ ʃ ʒ ʕ χ	b d dʒ dˤ f g h j k l lˤ m n nˤ q s sˤ t tʃ tˤ w z zˤ ħ ŋ ɾ ɾˤ ʁ ʃ ʒ ʕ χ	a aː e eː i iː o oː u uː ə	
tada1238-1372	tada1238	phoible	Tadaksahak	Songhay	Africa	16.6850	2.3265	70	59	11	0	25	5	0	5.3636	a aː b bː d dʒ dʒː dː dˤ dˤː e eː f g gː h hː i iː j jː k kː l lː lˤ lˤː m mː n nː nˤ nˤː o oː q qː r rˤ s sˤ sˤː t tʃ tʃː tː tˤ tˤː u uː w wː x xː z zː zˤ zˤː ħ ŋ ŋː ə ɣ ɾ ɾˤ ʃ ʃː ʒ ʒː ʕ	b bː d dʒ dʒː dː dˤ dˤː f g gː h hː j jː k kː l lː lˤ lˤː m mː n nː nˤ nˤː q qː r rˤ s sˤ sˤː t tʃ tʃː tː tˤ tˤː w wː x xː z zː zˤ zˤː ħ ŋ ŋː ɣ ɾ ɾˤ ʃ ʃː ʒ ʒː ʕ	a aː e eː i iː o oː u uː ə	
taga1270-2513	taga1270	ea	Tagalog	Austronesian	Papunesia	14.0600	121.7470	26	21	5	0	0	0	0	4.2000	ä b dʒ d̪ f g i j kx l m n̪ o p s ts tʃ t̪ u v w ŋ ɛ ɲ ɾ ʃ	b dʒ d̪ f g j kx l m n̪ p s ts tʃ t̪ v w ŋ ɲ ɾ ʃ	ä i o u ɛ	
tagalog_taga1270	taga1270	lapsyd	Tagalog	Austronesian	Papunesia	14.0600	121.7470	28	18	10	0	0	5	0	1.8000	a aː b d̪ e eː f g h i iː j k l m n̪ o oː p s tʃ t̪ u uː w ŋ ɾ ʔ	b d̪ f g h j k l m n̪ p s tʃ t̪ w ŋ ɾ ʔ	a aː e eː i iː o oː u uː	
taga1270-1666	taga1270	phoible	Tagalog	Austronesian	Papunesia	14.0600	121.7470	24	19	5	0	0	0	0	3.8000	a b c d e f g h i j k l m n o p r s t u w ŋ ɟ ʔ	b c d f g h j k l m n p r s t w ŋ ɟ ʔ	a e i o u	
taga1270-573	taga1270	upsid	Tagalog	Austronesian	Papunesia	14.0600	121.7470	23	18	5	0	0	0	0	3.6000	a b d̪ e̞ f g h j k l m n̪ o̞ p s tʃ t̪ w ŋ ɪ ɾ ʊ ʔ	b d̪ f g h j k l m n̪ p s tʃ t̪ w ŋ ɾ ʔ	a e̞ o̞ ɪ ʊ	
tagw1240-1041	tagw1240	phoible	Tagwana Senoufo	Atlantic-Congo	Africa	8.6705	-5.1737	45	23	22	0	0	11	0	1.0455	ã ãː b c d e eː f g gb h i iː ĩ ĩː j k kp l m n o oː p s t u uː ũ ũː v w z ŋ ŋm ɔ ɔː ɔ̃ ɔ̃ː ɛ ɛː ɛ̃ ɛ̃ː ɟ ɲ	b c d f g gb h j k kp l m n p s t v w z ŋ ŋm ɟ ɲ	ã ãː e eː i iː ĩ ĩː o oː u uː ũ ũː ɔ ɔː ɔ̃ ɔ̃ː ɛ ɛː ɛ̃ ɛ̃ː	
taha1241-575	taha1241	upsid	Tahaggart Tamahaq	Afro-Asiatic	Africa	22.5908	8.7317	37	25	12	0	0	5	0	2.0833	b d̪ d̪ˤ e̞ e̞ː f g h i iː j k l̪ m n̪ o̞ o̞ː q r̪ s̪ t̪ t̪ˤ u uː w z̪ z̪ˤ æ æː ɐ ə ɟ ɲ ʁ ʃ ʒ χ	b d̪ d̪ˤ f g h j k l̪ m n̪ q r̪ s̪ t̪ t̪ˤ w z̪ z̪ˤ ɟ ɲ ʁ ʃ ʒ χ	e̞ e̞ː i iː o̞ o̞ː u uː æ æː ɐ ə	
taid1248-2582	taid1248	ea	Tai Do-Mene-Yo	Tai-Kadai	Eurasia	19.1801	104.9380	34	21	10	0	0	3	3	1.6154	a aː b c d e f h i ia j k kʰ l m n o p pʰ s t tʰ u ua v w ŋ ɔː ə ɛː ɨ ɨa ɲ ʔ	b c d f h j k kʰ l m n p pʰ s t tʰ v w ŋ ɲ ʔ	a aː e i o u ɔː ə ɛː ɨ	ia ua ɨa
taid1249-2471	taid1249	ea	Tai Daeng	Tai-Kadai	Eurasia	20.4559	104.6250	35	20	12	0	0	7	3	1.3333	a aː b c d e f h i ia iː j k kʰ l m n o p s t tʰ u ua uː v w ŋ ɔː əː ɛː ɨa ɨː ɲ ʔ	b c d f h j k kʰ l m n p s t tʰ v w ŋ ɲ ʔ	a aː e i iː o u uː ɔː əː ɛː ɨː	ia ua ɨa
tain1252-2572	tain1252	ea	Tai Nüa	Tai-Kadai	Eurasia	21.7837	99.7220	29	19	10	0	0	1	0	1.9000	a aː c e f h i j k l m n o p pʰ s t tʰ u v w x ɔ ɛ ɤ ɯ ɰ ɲ ʔ	c f h j k l m n p pʰ s t tʰ v w x ɰ ɲ ʔ	a aː e i o u ɔ ɛ ɤ ɯ	
taji1245-2266	taji1245	ea	Tajik	Indo-European	Eurasia	38.8213	68.5549	29	23	6	0	0	0	0	3.8333	ä b dʑ d̪ e f g h i j k l m n o p q s tɕ t̪ u v z ɕ ɵ ɾ ʁ ʑ χ	b dʑ d̪ f g h j k l m n p q s tɕ t̪ v z ɕ ɾ ʁ ʑ χ	ä e i o u ɵ	
bukharantajik	taji1245	jipa	Bukharan Tajik	Indo-European	Eurasia	38.8213	68.5549	29	23	6	0	0	0	0	3.8333	a b d dʑ e f g h i j k l m n o p q s t tɕ u v z ɕ ɵ ɾ ʁ ʑ χ	b d dʑ f g h j k l m n p q s t tɕ v z ɕ ɾ ʁ ʑ χ	a e i o u ɵ	
taji1245-2219	taji1245	phoible	Tajik	Indo-European	Eurasia	38.8213	68.5549	29	23	6	0	0	0	0	3.8333	b dʑ d̻ e f g h i j k l m n o p q s tɕ t̻ u v x z ɑ ɕ̟ ɵ ɾ ʁ ʑ̟	b dʑ d̻ f g h j k l m n p q s tɕ t̻ v x z ɕ̟ ɾ ʁ ʑ̟	e i o u ɑ ɵ	
jomang_talo1250	talo1250	lapsyd	Jomang	Narrow Talodi	Africa	10.6453	30.4815	29	15	14	0	0	7	0	1.0714	a aː b d d̪ g i iː j l m n r s u uː w ŋ ɔ ɔː ɛ ɛː ɟ ɪ ɪː ɲ ɽ ʊ ʊː	b d d̪ g j l m n r s w ŋ ɟ ɲ ɽ	a aː i iː u uː ɔ ɔː ɛ ɛː ɪ ɪː ʊ ʊː	
talo1250-580	talo1250	upsid	Tasomi-Tata	Narrow Talodi	Africa	10.6453	30.4815	21	14	7	0	0	0	0	2.0000	a b d d̪ g i j l m n r s u w ŋ ɔ ɛ ɟ ɪ ɲ ʊ	b d d̪ g j l m n r s w ŋ ɟ ɲ	a i u ɔ ɛ ɪ ʊ	
tama1331-581	tama1331	upsid	Tama (Chad)	Tamaic	Africa	14.3320	21.9951	30	21	9	0	0	0	0	2.3333	a b d̪ e f g h i j k l m n o r s t̪ u w ħ ŋ ɓ ɔ ɗ ɛ ɟ ɪ ɲ ɾ ʊ	b d̪ f g h j k l m n r s t̪ w ħ ŋ ɓ ɗ ɟ ɲ ɾ	a e i o u ɔ ɛ ɪ ʊ	
tama1365-825	tama1365	aa	Tamasheq	Afro-Asiatic	Africa	14.2038	-2.4127	43	22	21	0	0	7	0	1.0476	a aː ã b d dʒ e eː ẽ f g h i iː ĩ j k l m n o oː õ r s t u uː ũ w z ŋ ɑ ɑː ɑ̃ ə əː ə̃ ɣ ʃ ʒ ʔ χ	b d dʒ f g h j k l m n r s t w z ŋ ɣ ʃ ʒ ʔ χ	a aː ã e eː ẽ i iː ĩ o oː õ u uː ũ ɑ ɑː ɑ̃ ə əː ə̃	
tami1289-2611	tami1289	ea	Tamil	Dravidian	Eurasia	10.5202	78.8260	36	24	10	0	0	5	2	2.0000	a ai au aː b c d̪ e eː g h i iː j k l̪ m n n̪ o oː p r r̪ t̪ u uː w ŋ ɖ ɟ ɭ ɲ ɳ ʈ ʐ	b c d̪ g h j k l̪ m n n̪ p r r̪ t̪ w ŋ ɖ ɟ ɭ ɲ ɳ ʈ ʐ	a aː e eː i iː o oː u uː	ai au
tamil	tami1289	jipa	Tamil	Dravidian	Eurasia	10.5202	78.8260	28	16	10	0	0	5	2	1.3333	a aɪ aʊ aː e eː i iː j k l m n o oː p s tʃ t̪ u uː ɭ ɲ ɳ ɻ ɾ ʈ ʋ	j k l m n p s tʃ t̪ ɭ ɲ ɳ ɻ ɾ ʈ ʋ	a aː e eː i iː o oː u uː	aɪ aʊ
tamil_tami1289	tami1289	lapsyd	Tamil	Dravidian	Eurasia	10.5202	78.8260	36	24	10	0	0	5	2	2.0000	a aɪ aʊ aː b d dʒ e eː g h i iː j k l m n o oː p s tʃ t̪ u uː ŋ ɕ ɖ ɭ ɲ ɾ ʂ ʈ ʋ ʐ	b d dʒ g h j k l m n p s tʃ t̪ ŋ ɕ ɖ ɭ ɲ ɾ ʂ ʈ ʋ ʐ	a aː e eː i iː o oː u uː	aɪ aʊ
tami1289-1058	tami1289	phoible	Tamil	Dravidian	Eurasia	10.5202	78.8260	33	21	10	0	0	5	2	1.7500	a aɪ aʊ aː b dʒ d̪ e eː g i iː j k l m n o oː p s tʃ t̪ u uː ɖ ɭ ɲ ɳ ɻ ɾ ʈ ʋ	b dʒ d̪ g j k l m n p s tʃ t̪ ɖ ɭ ɲ ɳ ɻ ɾ ʈ ʋ	a aː e eː i iː o oː u uː	aɪ aʊ
tamn1235-582	tamn1235	upsid	Tamnim Citak	Nuclear Trans New Guinea	Papunesia	-5.5796	139.2330	17	11	6	0	0	0	0	1.8333	a e f i k m n p s t tʃ u w ɔ ə ɾ ʝ	f k m n p s t tʃ w ɾ ʝ	a e i u ɔ ə	
tampulma_tamp1252	tamp1252	lapsyd	Tampulma	Atlantic-Congo	Africa	9.7558	-1.3547	42	24	18	0	0	9	0	1.3333	a aː b d dʒ e eː f g gb h i iː j k kp l m n o oː p s t tʃ u uː v w z ŋ ŋm ɔ ɔː ɛ ɛː ɪ ɪː ɲ ɾ ʊ ʊː	b d dʒ f g gb h j k kp l m n p s t tʃ v w z ŋ ŋm ɲ ɾ	a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː ɪ ɪː ʊ ʊː	
tamp1252-586	tamp1252	upsid	Tampulma	Atlantic-Congo	Africa	9.7558	-1.3547	33	24	9	0	0	0	0	2.6667	a b c d e f g gb h i j k kp l m n o p r s t u v w z ŋ ŋm ɔ ɛ ɟ ɪ ɲ ʊ	b c d f g gb h j k kp l m n p r s t v w z ŋ ŋm ɟ ɲ	a e i o u ɔ ɛ ɪ ʊ	
tana1290-1168	tana1290	phoible	Tanacross	Athabaskan-Eyak-Tlingit	North America	63.4046	-143.3380	49	35	14	0	0	4	0	2.5000	a aː ã e eː ẽ h i iː ĩ j j̊ k kʰ kʼ l m n n̥ o s t ts tsʰ tsʼ tɬ tɬʰ tɬʼ tʃ tʃʰ tʃʼ tʰ tʼ tθ tθʰ tθʼ u uː ũ x z ð ɛ ɣ ɬ ʃ ʒ ʔ θ	h j j̊ k kʰ kʼ l m n n̥ s t ts tsʰ tsʼ tɬ tɬʰ tɬʼ tʃ tʃʰ tʃʼ tʰ tʼ tθ tθʰ tθʼ x z ð ɣ ɬ ʃ ʒ ʔ θ	a aː ã e eː ẽ i iː ĩ o u uː ũ ɛ	
tang1336-1789	tang1336	ra	East-Central Tangkhul Naga	Sino-Tibetan	Eurasia	25.0489	94.3567	40	27	13	0	0	0	0	2.0769	a b cç ç d̪ e e̞ f g h i j k kʰ l m n o p pʰ r s t̪ t̪ʰ u v w x z ŋ ɔ ə ɟʝ ɨ ɪ ɯ ɾ ʊ ʌ ʝ	b cç ç d̪ f g h j k kʰ l m n p pʰ r s t̪ t̪ʰ v w x z ŋ ɟʝ ɾ ʝ	a e e̞ i o u ɔ ə ɨ ɪ ɯ ʊ ʌ	
tanimucaretuara_tani1257	tani1257	lapsyd	Tanimuca-Retuarã	Tucanoan	South America	-0.5902	-70.3853	21	11	10	0	0	0	0	1.1000	a ã b d dʲ h i ĩ k o õ s t u ũ w ɛ ɛ̃ ɸ ɾ ʔ	b d dʲ h k s t w ɸ ɾ ʔ	a ã i ĩ o õ u ũ ɛ ɛ̃	
tani1257-2062	tani1257	saphon	Tanimuca-Retuarã	Tucanoan	South America	-0.5902	-70.3853	21	11	10	0	0	0	0	1.1000	a ã b d e ẽ h i ĩ j k o õ p s t u ũ w ɾ ʔ	b d h j k p s t w ɾ ʔ	a ã e ẽ i ĩ o õ u ũ	
tapi1253-1038	tapi1253	phoible	Tapieté	Tupian	South America	-21.4169	-62.6840	27	15	12	0	0	0	0	1.2500	a ã dʒ e ẽ h i ĩ k kʷ o õ p s t tʃ u ũ w ɨ ɨ̃ ɾ ʃ ʔ ⁿb ⁿd ⁿg	dʒ h k kʷ p s t tʃ w ɾ ʃ ʔ ⁿb ⁿd ⁿg	a ã e ẽ i ĩ o õ u ũ ɨ ɨ̃	
tapi1253-2104	tapi1253	saphon	Tapieté	Tupian	South America	-21.4169	-62.6840	27	15	12	0	0	0	0	1.2500	a ã dʒ e ẽ h i ĩ k kʷ o õ p s t tʃ u ũ w ɨ ɨ̃ ɾ ʃ ʔ ⁿb ⁿd ⁿg	dʒ h k kʷ p s t tʃ w ɾ ʃ ʔ ⁿb ⁿd ⁿg	a ã e ẽ i ĩ o õ u ũ ɨ ɨ̃	
tapi1254-2105	tapi1254	saphon	Tapirapé	Tupian	South America	-10.5373	-50.5438	23	13	10	0	0	0	0	1.3000	a ã e ẽ h i ĩ j k kʷ m n o õ p t tʃ w ŋ ɨ ɨ̃ ɾ ʔ	h j k kʷ m n p t tʃ w ŋ ɾ ʔ	a ã e ẽ i ĩ o õ ɨ ɨ̃	
tariana_tari1256	tari1256	lapsyd	Tariana	Arawakan	South America	0.4402	-68.9042	39	24	15	0	0	4	0	1.6000	a aː ã b d̪ d̪ʱ e eː ẽ h i iː ĩ j k kʰ kʷ l m mʱ n̪ n̪ʱ o õ p pʰ s tʃ t̪ t̪ʰ u uː ũ w wʱ ɨ ɲ ɲʱ ɺ	b d̪ d̪ʱ h j k kʰ kʷ l m mʱ n̪ n̪ʱ p pʰ s tʃ t̪ t̪ʰ w wʱ ɲ ɲʱ ɺ	a aː ã e eː ẽ i iː ĩ o õ u uː ũ ɨ	
